osm_type,osm_id,building,name,levels,source_tags,geom_wkt
"way","1368602363","house","","","{""building"":""house""}","POLYGON((-63.1851801 46.2467158,-63.1851342 46.2466043,-63.1849188 46.2466467,-63.1849579 46.2467416,-63.1850890 46.2467158,-63.1850959 46.2467324,-63.1851801 46.2467158))"
"way","1368602364","house","","","{""building"":""house""}","POLYGON((-63.1849366 46.2465772,-63.1848583 46.2464028,-63.1846691 46.2464434,-63.1847474 46.2466179,-63.1849366 46.2465772))"
"way","1368602365","house","","","{""building"":""house""}","POLYGON((-63.1849618 46.2463100,-63.1849179 46.2462117,-63.1848528 46.2462256,-63.1848383 46.2461930,-63.1845771 46.2462488,-63.1846245 46.2463549,-63.1848655 46.2463034,-63.1848766 46.2463282,-63.1849618 46.2463100))"
"way","1368602366","house","","","{""building"":""house""}","POLYGON((-63.1853821 46.2461812,-63.1852878 46.2460567,-63.1851883 46.2460928,-63.1852087 46.2461197,-63.1850793 46.2461666,-63.1851651 46.2462800,-63.1852186 46.2462607,-63.1852066 46.2462448,-63.1853821 46.2461812))"
"way","1368602367","house","","","{""building"":""house""}","POLYGON((-63.1855991 46.2461052,-63.1857341 46.2459641,-63.1856116 46.2459080,-63.1855586 46.2459635,-63.1855201 46.2459458,-63.1854381 46.2460316,-63.1855991 46.2461052))"
"way","1368602368","house","","","{""building"":""house""}","POLYGON((-63.1858018 46.2459311,-63.1859166 46.2457723,-63.1858057 46.2457340,-63.1857650 46.2457902,-63.1857410 46.2457819,-63.1856669 46.2458844,-63.1858018 46.2459311))"
"way","1368602380","house","","","{""building"":""house""}","POLYGON((-63.1835918 46.2460097,-63.1835446 46.2459088,-63.1834970 46.2459195,-63.1834827 46.2458889,-63.1833830 46.2459113,-63.1833896 46.2459254,-63.1833146 46.2459422,-63.1833788 46.2460791,-63.1834954 46.2460530,-63.1834862 46.2460334,-63.1835918 46.2460097))"
"way","1368602381","house","","","{""building"":""house""}","POLYGON((-63.1840386 46.2459496,-63.1839725 46.2457967,-63.1837564 46.2458413,-63.1838083 46.2459613,-63.1839025 46.2459418,-63.1839167 46.2459748,-63.1840386 46.2459496))"
"way","1368602382","house","","","{""building"":""house""}","POLYGON((-63.1844504 46.2458645,-63.1843951 46.2457408,-63.1841493 46.2457933,-63.1842045 46.2459170,-63.1844504 46.2458645))"
"way","1368602377","house","","","{""building"":""house""}","POLYGON((-63.1823608 46.2465832,-63.1822632 46.2465117,-63.1822645 46.2464029,-63.1822165 46.2464026,-63.1822167 46.2463907,-63.1821002 46.2463900,-63.1820995 46.2464475,-63.1820073 46.2464470,-63.1820055 46.2465992,-63.1821771 46.2466002,-63.1822514 46.2466546,-63.1823608 46.2465832))"
"way","1368602378","house","","","{""building"":""house""}","POLYGON((-63.1828604 46.2461782,-63.1826892 46.2460256,-63.1825825 46.2460828,-63.1826047 46.2461027,-63.1825077 46.2461547,-63.1826161 46.2462514,-63.1827198 46.2461957,-63.1827604 46.2462318,-63.1828604 46.2461782))"
"way","1368602379","house","","","{""building"":""house""}","POLYGON((-63.1831814 46.2461276,-63.1831425 46.2460207,-63.1829048 46.2460621,-63.1829438 46.2461690,-63.1831814 46.2461276))"
"way","1368602375","house","","","{""building"":""house""}","POLYGON((-63.1833721 46.2470906,-63.1833168 46.2469580,-63.1830576 46.2470097,-63.1830877 46.2470821,-63.1831297 46.2470737,-63.1831548 46.2471340,-63.1833721 46.2470906))"
"way","1368599549","house","","","{""building"":""house""}","POLYGON((-63.1703256 46.2298058,-63.1702389 46.2296710,-63.1700910 46.2297165,-63.1701778 46.2298513,-63.1703256 46.2298058))"
"way","1368599548","house","","","{""building"":""house""}","POLYGON((-63.1705432 46.2301552,-63.1705021 46.2300837,-63.1705276 46.2300767,-63.1704854 46.2300032,-63.1703114 46.2300510,-63.1703947 46.2301960,-63.1705432 46.2301552))"
"way","1368599550","house","","","{""building"":""house""}","POLYGON((-63.1710037 46.2294911,-63.1709135 46.2293165,-63.1708083 46.2293425,-63.1708319 46.2293882,-63.1708155 46.2293922,-63.1708821 46.2295211,-63.1710037 46.2294911))"
"way","1368599551","house","","","{""building"":""house""}","POLYGON((-63.1715315 46.2289634,-63.1715397 46.2289263,-63.1715882 46.2289315,-63.1716031 46.2288643,-63.1715375 46.2288574,-63.1715343 46.2288718,-63.1713614 46.2288534,-63.1713654 46.2288356,-63.1713293 46.2288317,-63.1713336 46.2288127,-63.1712599 46.2288048,-63.1712347 46.2289186,-63.1713068 46.2289263,-63.1713116 46.2289049,-63.1713450 46.2289084,-63.1713374 46.2289428,-63.1715315 46.2289634))"
"way","1368599552","yes","","","{""building"":""yes""}","POLYGON((-63.1726588 46.2292586,-63.1726330 46.2291923,-63.1725051 46.2292161,-63.1725309 46.2292824,-63.1726588 46.2292586))"
"way","1368599553","house","","","{""building"":""house""}","POLYGON((-63.1723366 46.2292527,-63.1722985 46.2291700,-63.1720797 46.2292183,-63.1721325 46.2293329,-63.1722487 46.2293073,-63.1722340 46.2292754,-63.1723366 46.2292527))"
"way","1368599554","house","","","{""building"":""house""}","POLYGON((-63.1749031 46.2312977,-63.1748647 46.2312164,-63.1747126 46.2312508,-63.1747510 46.2313321,-63.1749031 46.2312977))"
"way","1368599557","yes","","","{""building"":""yes""}","POLYGON((-63.1715227 46.2314527,-63.1714273 46.2312762,-63.1712550 46.2313208,-63.1713503 46.2314972,-63.1715227 46.2314527))"
"way","1346184087","yes","","","{""building"":""yes""}","POLYGON((-63.1696738 46.2276267,-63.1695753 46.2276547,-63.1694733 46.2274833,-63.1695718 46.2274553,-63.1696738 46.2276267))"
"way","1368599558","house","","","{""building"":""house""}","POLYGON((-63.1732321 46.2329238,-63.1731892 46.2328322,-63.1730278 46.2328684,-63.1730706 46.2329600,-63.1732321 46.2329238))"
"way","1368599559","yes","","","{""building"":""yes""}","POLYGON((-63.1732383 46.2335102,-63.1731349 46.2334082,-63.1730412 46.2334537,-63.1731446 46.2335556,-63.1732383 46.2335102))"
"way","1368599560","yes","","","{""building"":""yes""}","POLYGON((-63.1739180 46.2334739,-63.1738645 46.2333760,-63.1737667 46.2334015,-63.1738201 46.2334995,-63.1739180 46.2334739))"
"way","1368599561","house","","","{""building"":""house""}","POLYGON((-63.1744837 46.2329828,-63.1743948 46.2328760,-63.1743694 46.2328861,-63.1743237 46.2328312,-63.1743367 46.2328260,-63.1742862 46.2327654,-63.1741865 46.2328052,-63.1742354 46.2328638,-63.1742218 46.2328974,-63.1742638 46.2329479,-63.1743127 46.2329284,-63.1743893 46.2330204,-63.1744837 46.2329828))"
"way","1368599562","house","","","{""building"":""house""}","POLYGON((-63.1730085 46.2335805,-63.1729492 46.2334968,-63.1729099 46.2335101,-63.1728996 46.2334955,-63.1727041 46.2335618,-63.1727881 46.2336804,-63.1728837 46.2336480,-63.1728693 46.2336277,-63.1730085 46.2335805))"
"way","1368599563","yes","","","{""building"":""yes""}","POLYGON((-63.1733909 46.2345069,-63.1733424 46.2343790,-63.1729215 46.2344554,-63.1729701 46.2345833,-63.1733909 46.2345069))"
"way","1368599564","house","","","{""building"":""house""}","POLYGON((-63.1739902 46.2343795,-63.1740291 46.2342845,-63.1740086 46.2342805,-63.1740257 46.2342388,-63.1740046 46.2342347,-63.1740261 46.2341821,-63.1739475 46.2341667,-63.1739291 46.2342116,-63.1738423 46.2341946,-63.1737662 46.2343808,-63.1739178 46.2344105,-63.1739349 46.2343687,-63.1739902 46.2343795))"
"way","1368599565","house","","","{""building"":""house""}","POLYGON((-63.1755435 46.2337793,-63.1755087 46.2337213,-63.1755619 46.2337061,-63.1755341 46.2336598,-63.1754820 46.2336748,-63.1754640 46.2336448,-63.1753584 46.2336751,-63.1754389 46.2338094,-63.1755435 46.2337793))"
"way","1368599566","house","","","{""building"":""house""}","POLYGON((-63.1758908 46.2340251,-63.1757988 46.2338180,-63.1756579 46.2338479,-63.1757314 46.2340135,-63.1757582 46.2340079,-63.1757766 46.2340494,-63.1758908 46.2340251))"
"way","1368599567","house","","","{""building"":""house""}","POLYGON((-63.1761150 46.2342909,-63.1760694 46.2341193,-63.1759252 46.2341376,-63.1759707 46.2343092,-63.1761150 46.2342909))"
"way","1368599601","barn","","","{""building"":""barn""}","POLYGON((-63.1709656 46.2376387,-63.1708177 46.2374929,-63.1705005 46.2376467,-63.1706485 46.2377926,-63.1709656 46.2376387))"
"way","1368599602","barn","","","{""building"":""barn""}","POLYGON((-63.1705549 46.2370954,-63.1703711 46.2368498,-63.1701515 46.2369284,-63.1703352 46.2371741,-63.1705549 46.2370954))"
"way","1368599603","barn","","","{""building"":""barn""}","POLYGON((-63.1704781 46.2367679,-63.1704185 46.2366737,-63.1703063 46.2367076,-63.1703659 46.2368018,-63.1704781 46.2367679))"
"way","1368599604","barn","","","{""building"":""barn""}","POLYGON((-63.1717320 46.2367883,-63.1715589 46.2365471,-63.1708002 46.2368076,-63.1710490 46.2371542,-63.1706179 46.2373022,-63.1707282 46.2374559,-63.1711647 46.2373061,-63.1711995 46.2373546,-63.1712876 46.2373243,-63.1713420 46.2374002,-63.1716451 46.2372962,-63.1714460 46.2370185,-63.1711213 46.2371299,-63.1710454 46.2370240,-63.1717320 46.2367883))"
"way","1368599605","house","","","{""building"":""house""}","POLYGON((-63.1704971 46.2380997,-63.1704690 46.2380079,-63.1704057 46.2380172,-63.1703989 46.2379953,-63.1702364 46.2380191,-63.1702712 46.2381328,-63.1704971 46.2380997))"
"way","1368599606","yes","","","{""building"":""yes""}","POLYGON((-63.1707877 46.2382757,-63.1707381 46.2381721,-63.1706021 46.2382033,-63.1706518 46.2383068,-63.1707877 46.2382757))"
"way","1368599607","yes","","","{""building"":""yes""}","POLYGON((-63.1711541 46.2381633,-63.1711014 46.2380711,-63.1709951 46.2381002,-63.1710478 46.2381924,-63.1711541 46.2381633))"
"way","1368599608","house","","","{""building"":""house""}","POLYGON((-63.1718353 46.2382990,-63.1718994 46.2381848,-63.1715991 46.2381041,-63.1715350 46.2382182,-63.1718353 46.2382990))"
"way","1368599612","house","","","{""building"":""house""}","POLYGON((-63.1728163 46.2387516,-63.1727636 46.2386146,-63.1726498 46.2386355,-63.1726568 46.2386538,-63.1725696 46.2386699,-63.1725940 46.2387331,-63.1726476 46.2387232,-63.1726690 46.2387787,-63.1728163 46.2387516))"
"way","1368599595","house","","","{""building"":""house""}","POLYGON((-63.1681952 46.2357214,-63.1681504 46.2356302,-63.1679810 46.2356701,-63.1680259 46.2357613,-63.1681952 46.2357214))"
"way","1368599596","yes","","","{""building"":""yes""}","POLYGON((-63.1686297 46.2359252,-63.1685978 46.2358481,-63.1683666 46.2358939,-63.1683985 46.2359710,-63.1686297 46.2359252))"
"way","1368599597","yes","","","{""building"":""yes""}","POLYGON((-63.1691162 46.2357457,-63.1690891 46.2356348,-63.1689661 46.2356491,-63.1689932 46.2357601,-63.1691162 46.2357457))"
"way","1368599599","barn","","","{""building"":""barn""}","POLYGON((-63.1700289 46.2376388,-63.1698123 46.2373352,-63.1694611 46.2374551,-63.1696777 46.2377587,-63.1700289 46.2376388))"
"way","1368599598","barn","","","{""building"":""barn""}","POLYGON((-63.1704957 46.2375876,-63.1702307 46.2372069,-63.1702546 46.2371990,-63.1699004 46.2366904,-63.1695261 46.2368151,-63.1697244 46.2370998,-63.1696829 46.2371137,-63.1697722 46.2372418,-63.1698246 46.2372244,-63.1698846 46.2373106,-63.1698956 46.2373069,-63.1701065 46.2376100,-63.1702995 46.2375458,-63.1703601 46.2376328,-63.1704957 46.2375876))"
"way","1368599600","barn","","","{""building"":""barn""}","POLYGON((-63.1703793 46.2378266,-63.1703142 46.2377299,-63.1700851 46.2378036,-63.1701502 46.2379004,-63.1703793 46.2378266))"
"way","1368599609","barn","","","{""building"":""barn""}","POLYGON((-63.1701414 46.2390642,-63.1700880 46.2389322,-63.1697031 46.2390067,-63.1697565 46.2391387,-63.1701414 46.2390642))"
"way","1368599611","barn","","","{""building"":""barn""}","POLYGON((-63.1726201 46.2390988,-63.1725667 46.2389867,-63.1723778 46.2390297,-63.1724313 46.2391418,-63.1726201 46.2390988))"
"way","1368599610","barn","","","{""building"":""barn""}","POLYGON((-63.1695590 46.2391304,-63.1694898 46.2389615,-63.1690811 46.2390415,-63.1691503 46.2392105,-63.1695590 46.2391304))"
"way","1346183962","yes","","","{""building"":""yes""}","POLYGON((-63.1638368 46.2276903,-63.1634760 46.2277234,-63.1634634 46.2276579,-63.1633620 46.2276672,-63.1634063 46.2278987,-63.1630983 46.2279269,-63.1630322 46.2275818,-63.1634322 46.2275452,-63.1634185 46.2274738,-63.1637888 46.2274398,-63.1638368 46.2276903))"
"way","1346183961","yes","","","{""building"":""yes""}","POLYGON((-63.1640747 46.2276668,-63.1640431 46.2274844,-63.1640804 46.2274813,-63.1640566 46.2273443,-63.1639513 46.2273531,-63.1639728 46.2274767,-63.1638723 46.2274851,-63.1639062 46.2276808,-63.1640747 46.2276668))"
"way","1368599545","house","","","{""building"":""house""}","POLYGON((-63.1654137 46.2309554,-63.1654134 46.2308348,-63.1652945 46.2308349,-63.1652948 46.2309555,-63.1654137 46.2309554))"
"way","1368599546","yes","","","{""building"":""yes""}","POLYGON((-63.1665977 46.2312134,-63.1665903 46.2311259,-63.1664326 46.2311323,-63.1664400 46.2312198,-63.1665977 46.2312134))"
"way","1368599547","yes","","","{""building"":""yes""}","POLYGON((-63.1677214 46.2314195,-63.1677460 46.2313182,-63.1675565 46.2312962,-63.1675319 46.2313975,-63.1677214 46.2314195))"
"way","1346183963","yes","","","{""building"":""yes""}","POLYGON((-63.1628531 46.2278370,-63.1622490 46.2279314,-63.1621523 46.2276354,-63.1627564 46.2275410,-63.1628531 46.2278370))"
"way","1346183964","yes","","","{""building"":""yes""}","POLYGON((-63.1635541 46.2280015,-63.1633539 46.2280292,-63.1633335 46.2279584,-63.1635337 46.2279307,-63.1635541 46.2280015))"
"way","1346184033","yes","","","{""building"":""yes""}","POLYGON((-63.1609120 46.2279550,-63.1607946 46.2278789,-63.1609250 46.2277828,-63.1610423 46.2278588,-63.1609120 46.2279550))"
"way","1346184034","yes","","","{""building"":""yes""}","POLYGON((-63.1610144 46.2290183,-63.1608590 46.2290012,-63.1608794 46.2289122,-63.1610348 46.2289293,-63.1610144 46.2290183))"
"way","1346184035","yes","","","{""building"":""yes""}","POLYGON((-63.1610696 46.2292570,-63.1609397 46.2292791,-63.1609060 46.2291847,-63.1610359 46.2291626,-63.1610696 46.2292570))"
"way","1368599538","yes","","","{""building"":""yes""}","POLYGON((-63.1607642 46.2283603,-63.1607278 46.2282837,-63.1606066 46.2283113,-63.1606431 46.2283879,-63.1607642 46.2283603))"
"way","1368599539","yes","","","{""building"":""yes""}","POLYGON((-63.1606312 46.2281326,-63.1606188 46.2279953,-63.1605365 46.2279988,-63.1605489 46.2281362,-63.1606312 46.2281326))"
"way","1368599540","yes","","","{""building"":""yes""}","POLYGON((-63.1608396 46.2286884,-63.1607947 46.2285969,-63.1606630 46.2286279,-63.1607079 46.2287193,-63.1608396 46.2286884))"
"way","1368599541","yes","","","{""building"":""yes""}","POLYGON((-63.1611208 46.2295286,-63.1610700 46.2294421,-63.1609734 46.2294693,-63.1610242 46.2295557,-63.1611208 46.2295286))"
"way","1368599542","yes","","","{""building"":""yes""}","POLYGON((-63.1613380 46.2297829,-63.1612832 46.2297008,-63.1611959 46.2297286,-63.1612507 46.2298108,-63.1613380 46.2297829))"
"way","1368599543","yes","","","{""building"":""yes""}","POLYGON((-63.1616882 46.2302289,-63.1616495 46.2301590,-63.1615364 46.2301889,-63.1615751 46.2302588,-63.1616882 46.2302289))"
"way","1368599544","yes","","","{""building"":""yes""}","POLYGON((-63.1619323 46.2304794,-63.1619439 46.2303804,-63.1618288 46.2303740,-63.1618172 46.2304730,-63.1619323 46.2304794))"
"way","262567281","yes","","","{""building"":""yes""}","POLYGON((-63.1442920 46.2311810,-63.1440232 46.2312929,-63.1439737 46.2312361,-63.1440489 46.2312048,-63.1440016 46.2311504,-63.1439653 46.2311655,-63.1439219 46.2311156,-63.1441205 46.2310329,-63.1441683 46.2310879,-63.1440880 46.2311214,-63.1441287 46.2311681,-63.1442403 46.2311216,-63.1442920 46.2311810))"
"way","262567283","yes","","","{""building"":""yes""}","POLYGON((-63.1439686 46.2309495,-63.1438706 46.2309887,-63.1438374 46.2309489,-63.1439354 46.2309097,-63.1439686 46.2309495))"
"way","462178216","house","","","{""building"":""house""}","POLYGON((-63.1484916 46.2322945,-63.1484407 46.2323191,-63.1484912 46.2323693,-63.1483862 46.2324199,-63.1483357 46.2323698,-63.1482973 46.2323883,-63.1481969 46.2322888,-63.1482147 46.2322803,-63.1481351 46.2322013,-63.1483117 46.2321161,-63.1484916 46.2322945))"
"way","462179505","yes","","","{""building"":""yes""}","POLYGON((-63.1421958 46.2323901,-63.1418058 46.2325395,-63.1416425 46.2323356,-63.1420325 46.2321861,-63.1421958 46.2323901))"
"way","462181788","house","","","{""building"":""house""}","POLYGON((-63.1454849 46.2324881,-63.1453726 46.2325272,-63.1452965 46.2324226,-63.1453142 46.2324164,-63.1452925 46.2323865,-63.1453871 46.2323536,-63.1454849 46.2324881))"
"way","462181789","house","","","{""building"":""house""}","POLYGON((-63.1401494 46.2324862,-63.1402080 46.2325513,-63.1401247 46.2325872,-63.1399983 46.2324466,-63.1401786 46.2323690,-63.1402464 46.2324445,-63.1401494 46.2324862))"
"way","462181790","house","","","{""building"":""house""}","POLYGON((-63.1404943 46.2323301,-63.1403472 46.2323897,-63.1402863 46.2323177,-63.1404625 46.2322463,-63.1405009 46.2322918,-63.1404719 46.2323036,-63.1404943 46.2323301))"
"way","462181797","house","","","{""building"":""house""}","POLYGON((-63.1433179 46.2323848,-63.1431767 46.2324452,-63.1431130 46.2323739,-63.1431510 46.2323577,-63.1431065 46.2323079,-63.1432096 46.2322638,-63.1433179 46.2323848))"
"way","462181801","residential","","","{""building"":""residential""}","POLYGON((-63.1413148 46.2324655,-63.1411843 46.2325183,-63.1411311 46.2324553,-63.1411501 46.2324476,-63.1410500 46.2323291,-63.1411361 46.2322943,-63.1411847 46.2323519,-63.1412102 46.2323416,-63.1413148 46.2324655))"
"way","462629986","residential","","","{""building"":""residential""}","POLYGON((-63.1464713 46.2323955,-63.1463743 46.2324365,-63.1462274 46.2322700,-63.1462982 46.2322401,-63.1463665 46.2323176,-63.1463425 46.2323277,-63.1463711 46.2323602,-63.1464214 46.2323390,-63.1464713 46.2323955))"
"way","462630015","house","","","{""building"":""house""}","POLYGON((-63.1458482 46.2323497,-63.1456805 46.2324141,-63.1455881 46.2322991,-63.1456588 46.2322719,-63.1456931 46.2323146,-63.1457901 46.2322773,-63.1458482 46.2323497))"
"way","462632087","residential","","","{""building"":""residential""}","POLYGON((-63.1448253 46.2325420,-63.1447347 46.2325755,-63.1446795 46.2325042,-63.1446298 46.2325226,-63.1445994 46.2324833,-63.1445664 46.2324955,-63.1445349 46.2324548,-63.1445924 46.2324335,-63.1445081 46.2323245,-63.1446017 46.2322898,-63.1446834 46.2323954,-63.1446320 46.2324144,-63.1446577 46.2324476,-63.1446750 46.2324412,-63.1446999 46.2324733,-63.1447561 46.2324525,-63.1448253 46.2325420))"
"way","1429767624","residential","","","{""building"":""residential""}","POLYGON((-63.1472014 46.2324715,-63.1471005 46.2323418,-63.1470626 46.2323559,-63.1470367 46.2323226,-63.1469400 46.2323586,-63.1469769 46.2324060,-63.1469933 46.2323999,-63.1470832 46.2325154,-63.1472014 46.2324715))"
"way","262567273","yes","","","{""building"":""yes""}","POLYGON((-63.1445285 46.2319943,-63.1444554 46.2319070,-63.1442459 46.2319910,-63.1443190 46.2320783,-63.1445285 46.2319943))"
